,age,player_height,player_weight,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct
4319,24,182.88,86.18248,62,14.6,2.9,4.9,2.2,0.028,0.097,0.249,0.567,0.297
4320,23,210.82,106.59412,12,0.8,1.5,0.4,4.9,0.135,0.342,0.089,0.635,0.238
4321,26,195.58,86.18248,79,14.3,3.1,3.8,-7,0.017,0.105,0.215,0.544,0.212
4322,28,190.5,83.91452,42,9.3,3.2,5,-0.5,0.037,0.096,0.222,0.458,0.336
4323,28,210.82,117.480328,82,9.2,9.5,0.7,-2.4,0.107,0.272,0.175,0.494,0.036
4324,33,203.2,97.52228,72,12.3,2.9,2.5,-7.1,0.017,0.118,0.218,0.538,0.158
4325,28,210.82,115.66596,51,5.3,3.6,0.8,-2.3,0.082,0.186,0.174,0.47,0.08
4326,27,218.44,131.54168,51,5,4.2,0.3,9.7,0.142,0.215,0.163,0.632,0.03
4327,31,185.42,86.18248,80,3.4,1.1,1.5,-6.1,0.015,0.073,0.13,0.488,0.182
4328,25,208.28,99.79024,41,1.8,2.1,0.3,2,0.099,0.161,0.123,0.428,0.042
4329,21,208.28,117.93392,55,5.3,3.3,0.5,6.7,0.121,0.188,0.193,0.587,0.056
4330,20,198.12,99.79024,55,7.7,2,1.1,-7.9,0.023,0.113,0.219,0.515,0.102
4331,31,200.66,99.79024,36,1.3,1.6,0.3,3.4,0.07,0.114,0.099,0.375,0.039
4332,28,195.58,99.79024,8,2.8,2.1,0.8,-4.2,0.035,0.152,0.121,0.413,0.082
4333,22,203.2,115.66596,69,7,3.3,0.4,-3.7,0.101,0.156,0.208,0.596,0.051
4334,33,187.96,83.91452,32,3.2,1,2.2,-8.1,0.01,0.092,0.158,0.445,0.294
4335,27,208.28,99.79024,78,14.9,4.3,2.8,-1.6,0.034,0.12,0.206,0.578,0.142
4336,23,205.74,99.336648,68,4.1,2.1,0.4,-5,0.069,0.164,0.221,0.499,0.08
4337,20,220.98,138.34556,27,1.6,1.8,0,-12.6,0.073,0.205,0.12,0.572,0.008
4338,33,218.44,127.00576,60,2.4,3.8,1,-9.4,0.125,0.211,0.112,0.503,0.122
4339,29,193.04,92.98636,73,6.7,2.9,1.7,0.6,0.021,0.122,0.126,0.556,0.11
4340,33,203.2,102.0582,21,15.1,3.8,2.3,-3.5,0.03,0.139,0.245,0.552,0.142
4341,29,195.58,95.25432,37,10.6,1.9,1.7,-6.3,0.02,0.073,0.23,0.482,0.128
4342,24,203.2,97.52228,59,3.4,3.3,0.5,-1.1,0.102,0.21,0.125,0.587,0.059
4343,24,193.04,95.25432,80,29.3,3.5,6.1,2.1,0.019,0.078,0.301,0.581,0.261
4344,25,205.74,111.13004,22,1.3,1.8,0,7.4,0.092,0.205,0.095,0.556,0.011
4345,24,210.82,108.86208,77,6.4,4.9,1.9,2.4,0.094,0.128,0.136,0.5,0.114
4346,24,213.36,124.7378,40,1.8,1.2,0.1,-12.7,0.073,0.128,0.127,0.508,0.028
4347,20,213.36,112.037224,68,5.2,4.4,0.2,-6.3,0.103,0.178,0.141,0.53,0.018
4348,24,200.66,102.0582,80,6.7,3.1,0.8,-4.5,0.043,0.144,0.167,0.564,0.061
4349,26,215.9,115.66596,56,6.1,7,0.8,-10,0.125,0.21,0.131,0.561,0.049
4350,30,208.28,102.0582,44,8.6,5.2,0.7,-0.8,0.107,0.212,0.202,0.533,0.058
4351,25,200.66,104.32616,82,20.2,4.1,6.5,-5.3,0.034,0.088,0.246,0.537,0.29
4352,26,200.66,94.347136,58,4.3,1.9,1.1,-10.9,0.028,0.125,0.157,0.482,0.122
4353,35,198.12,99.79024,40,3,1.9,0.9,1.1,0.023,0.129,0.172,0.365,0.099
4354,31,198.12,98.883056,55,13,2.8,2.9,3.3,0.026,0.093,0.248,0.511,0.186
4355,30,215.9,127.00576,44,3.1,2.1,0.3,-19,0.11,0.162,0.211,0.494,0.058
4356,27,210.82,117.93392,51,20.1,9.3,2.6,2.3,0.068,0.226,0.291,0.53,0.148
4357,30,195.58,92.532768,30,1.2,0.9,0.8,-24.2,0.049,0.104,0.106,0.544,0.217
4358,31,193.04,81.192968,28,5.3,1.8,1.9,-16.2,0.027,0.101,0.181,0.478,0.212
4359,29,210.82,113.398,63,5.9,9.1,0.8,2.6,0.166,0.256,0.112,0.581,0.05
4360,30,185.42,81.64656,59,12.3,2.4,4.9,6,0.004,0.078,0.186,0.561,0.234
4361,28,187.96,81.64656,80,17.1,2,3.8,8.7,0.014,0.054,0.221,0.575,0.189
4362,25,198.12,102.0582,75,23.2,5.8,3.1,0.9,0.04,0.13,0.276,0.538,0.149
4363,23,200.66,117.93392,26,2.3,1.1,0.1,-24.6,0.088,0.117,0.228,0.414,0.031
4364,33,193.04,95.25432,80,13.3,7.3,8.4,4.3,0.033,0.196,0.188,0.526,0.369
4365,25,203.2,97.52228,51,4.1,1.4,0.7,-6.6,0.02,0.102,0.144,0.54,0.094
4366,28,190.5,83.91452,66,3.3,1.1,1.1,-1.9,0.017,0.084,0.168,0.444,0.152
4367,27,213.36,115.66596,71,3.6,4.8,1,4.4,0.057,0.156,0.09,0.425,0.056
4368,24,203.2,99.79024,21,9.3,3.6,1.3,-0.4,0.039,0.13,0.185,0.499,0.087
4369,27,210.82,115.66596,79,5.3,4.2,1.2,-1,0.093,0.145,0.119,0.551,0.096
4370,22,190.5,91.625584,79,6.7,2,2.8,-12.8,0.013,0.107,0.179,0.528,0.249
4371,26,185.42,79.3786,57,4.8,1.1,1.6,-0.1,0.014,0.091,0.248,0.455,0.266
4372,26,198.12,93.893544,82,7.5,2.7,2.7,-4.1,0.027,0.099,0.163,0.508,0.172
4373,23,200.66,97.52228,55,15.2,7.5,1.7,-2.4,0.072,0.191,0.191,0.578,0.082
4374,23,190.5,85.275296,18,4.7,1.7,1.8,0.3,0.033,0.105,0.216,0.424,0.228
4375,36,198.12,92.98636,7,3.7,1.9,2,-0.1,0.012,0.073,0.095,0.416,0.115
4376,20,203.2,92.98636,20,2.9,1.6,0.4,-20.8,0.018,0.25,0.224,0.574,0.129
4377,33,205.74,104.32616,81,9.3,6.1,0.7,2.4,0.06,0.226,0.179,0.517,0.048
4378,22,200.66,97.52228,23,1.7,0.6,0.4,3.6,0.031,0.11,0.124,0.589,0.102
4379,23,195.58,83.007336,51,2.7,1,0.9,2.8,0.04,0.1,0.188,0.452,0.17
4380,28,213.36,111.13004,81,26.6,9,2.8,8.6,0.046,0.234,0.301,0.589,0.142
4381,40,218.44,120.20188,64,2.6,4.8,0.1,-2.5,0.132,0.255,0.089,0.626,0.007
4382,23,200.66,88.45044,10,2.8,1.1,0.1,-8.7,0.093,0.156,0.272,0.541,0.042
4383,23,190.5,83.91452,56,9.9,2.2,3.2,6.4,0.025,0.09,0.216,0.544,0.247
4384,23,200.66,96.161504,27,0.9,0.9,0.3,-16.1,0.085,0.117,0.144,0.336,0.097
4385,27,195.58,99.79024,81,7.5,2.6,1.3,-4,0.049,0.096,0.193,0.493,0.108
4386,28,203.2,106.59412,71,6.3,3.9,1,2.7,0.06,0.145,0.153,0.484,0.073
4387,28,195.58,100.697424,70,10.8,4.3,0.9,-6.8,0.035,0.133,0.207,0.46,0.055
4388,24,190.5,88.45044,2,2,2,3.5,-14.7,0.037,0.167,0.111,0.667,0.467
4389,22,190.5,95.25432,80,10.8,2.4,4.5,-2.9,0.018,0.083,0.201,0.5,0.274
4390,31,185.42,92.98636,82,13.3,2.6,4.3,-0.7,0.015,0.078,0.202,0.536,0.23
4391,31,195.58,88.45044,43,8.1,3.3,2.3,-1.4,0.025,0.137,0.186,0.496,0.165
4392,26,205.74,95.25432,58,6.1,1.7,0.9,-1.9,0.023,0.096,0.179,0.545,0.095
4393,24,205.74,113.398,2,0,0,0,-29.1,0,0,0,0,0
4394,22,193.04,81.64656,71,11.8,4.1,4.6,1.3,0.029,0.113,0.163,0.574,0.213
4395,25,195.58,95.25432,82,11,2.9,2,-4.3,0.029,0.083,0.181,0.507,0.101
4396,24,213.36,127.00576,81,2.3,4.6,0.3,9.5,0.121,0.18,0.07,0.512,0.022
4397,25,205.74,108.86208,74,17.1,7.4,1.2,-4.3,0.077,0.186,0.229,0.554,0.07
4398,35,185.42,92.079176,71,9.9,2.5,2.9,-1.9,0.012,0.075,0.152,0.546,0.147
4399,23,205.74,112.944408,67,5.1,4.5,0.6,-4,0.118,0.208,0.134,0.609,0.062
4400,24,208.28,109.769264,79,10.7,8.4,0.7,0.4,0.126,0.236,0.187,0.552,0.044
4401,20,203.2,90.7184,32,5.2,1.3,0.6,-3.6,0.036,0.096,0.219,0.541,0.093
4402,23,210.82,113.398,14,1,2.2,0.1,12.5,0.164,0.273,0.1,0.445,0.034
4403,24,193.04,96.161504,75,27.2,5.7,6.7,8.8,0.046,0.126,0.321,0.577,0.312
4404,37,193.04,86.18248,81,7.7,2.9,3.2,3.4,0.018,0.099,0.141,0.52,0.176
4405,27,187.96,99.79024,68,9.6,2.5,2.3,0,0.012,0.092,0.187,0.517,0.154
4406,24,200.66,88.45044,67,5.6,2.8,1.4,-0.8,0.035,0.126,0.158,0.51,0.118
4407,30,213.36,106.59412,72,4.9,4.7,0.7,2.5,0.078,0.179,0.112,0.556,0.044
4408,26,190.5,89.357624,76,11.2,2,2.6,-1.9,0.018,0.068,0.219,0.487,0.16
4409,31,208.28,111.13004,59,1.7,2.1,0.5,-1.9,0.139,0.156,0.127,0.491,0.089
4410,28,208.28,117.93392,71,4.7,3.9,0.2,-1,0.101,0.196,0.141,0.56,0.02
4411,22,208.28,122.46984,57,1.8,2.5,0.1,-2.8,0.137,0.206,0.123,0.489,0.021
4412,38,210.82,111.13004,18,0.8,1.3,0.1,-18.1,0.082,0.244,0.139,0.419,0.045
4413,30,210.82,120.20188,82,5.7,7.8,0.6,6.3,0.17,0.226,0.134,0.531,0.041
4414,33,203.2,99.79024,28,3.3,1.8,0.5,-6.5,0.034,0.141,0.144,0.496,0.065
4415,33,190.5,92.98636,82,4.8,2.4,4.2,3.4,0.019,0.081,0.111,0.444,0.224
4416,35,200.66,97.52228,29,2,0.8,0.4,2.2,0.018,0.099,0.142,0.467,0.086
4417,23,208.28,114.305184,26,13.2,10,1.2,-4,0.118,0.228,0.216,0.464,0.06
4418,27,203.2,115.212368,79,24.7,10,2.6,3.4,0.092,0.195,0.276,0.58,0.127
4419,29,203.2,99.79024,64,5.4,5.1,0.8,0.7,0.099,0.161,0.123,0.494,0.054
4420,23,210.82,129.27372,72,13.6,6,0.3,-11.7,0.095,0.186,0.245,0.604,0.02
4421,34,198.12,90.7184,75,11.8,3.7,2.4,6.5,0.018,0.12,0.182,0.542,0.124
4422,28,185.42,79.3786,81,9.8,1.6,1.8,3.7,0.012,0.088,0.272,0.512,0.17
4423,24,208.28,108.86208,70,4.6,5.6,0.6,-5.7,0.093,0.234,0.157,0.397,0.049
4424,27,182.88,86.18248,41,1.1,0.4,0.3,6.6,0,0.128,0.232,0.408,0.176
4425,23,195.58,97.52228,19,2.1,1.5,0.4,10.2,0.058,0.169,0.162,0.471,0.094
4426,27,185.42,88.45044,70,8.9,2.3,4.1,5.1,0.018,0.096,0.197,0.558,0.289
4427,30,165.1,60.327736,60,12.6,1.4,3.8,-3.3,0.015,0.047,0.234,0.513,0.254
4428,24,213.36,122.46984,8,1.6,1.3,0,-42,0.05,0.195,0.233,0.366,0
4429,20,210.82,120.20188,82,15.8,12.5,1.5,-0.1,0.122,0.293,0.213,0.565,0.07
4430,30,198.12,99.79024,82,25.2,6,4.8,1.4,0.043,0.142,0.307,0.559,0.245
4431,25,208.28,113.398,7,1.4,1.6,0.3,-44.1,0.167,0.192,0.155,0.43,0.1
4432,23,210.82,127.00576,72,12.2,6.9,1.5,-3.2,0.118,0.184,0.215,0.562,0.092
4433,30,203.2,106.59412,75,6.6,4.1,0.9,0.9,0.091,0.124,0.12,0.609,0.056
4434,28,203.2,115.212368,80,20.5,9.3,2.9,0,0.104,0.185,0.239,0.581,0.142
4435,24,208.28,114.305184,67,14.4,11.3,1.2,-2.2,0.126,0.249,0.192,0.554,0.06
4436,36,200.66,97.52228,11,2.5,0.8,0.4,-7.8,0.03,0.101,0.208,0.522,0.085
4437,34,190.5,92.98636,82,4.2,2.3,4,1.2,0.021,0.094,0.115,0.458,0.259
4438,34,203.2,99.79024,21,2.6,0.8,0.3,2.1,0.032,0.128,0.238,0.508,0.103
4439,31,210.82,120.20188,76,7.1,7.4,0.6,11.5,0.144,0.212,0.129,0.642,0.034
4440,20,205.74,106.59412,66,6.1,2.9,0.7,-10.2,0.067,0.163,0.209,0.5,0.086
4441,23,208.28,121.562656,13,1.5,2.3,0.3,-21.2,0.095,0.315,0.129,0.524,0.105
4442,29,208.28,117.93392,65,6.1,5.8,0.4,-2.2,0.127,0.237,0.147,0.585,0.036
4443,32,208.28,111.13004,79,4.4,4.7,0.9,8,0.122,0.208,0.129,0.575,0.075
4444,24,210.82,129.27372,81,19.5,7,0.8,-6,0.085,0.156,0.258,0.603,0.045
4445,27,190.5,89.357624,69,6.7,1.6,2.7,1.4,0.021,0.068,0.186,0.474,0.207
4446,25,200.66,88.45044,79,6,2.6,1.1,-0.3,0.043,0.125,0.158,0.551,0.101
4447,28,187.96,99.79024,63,6.5,1.8,1.7,-8.2,0.02,0.084,0.168,0.501,0.134
4448,38,193.04,86.18248,68,5.3,1.9,3,-4.7,0.014,0.088,0.147,0.458,0.217
4449,21,203.2,90.7184,81,10.4,2.6,1,-8.2,0.043,0.101,0.234,0.521,0.089
4450,24,200.66,97.52228,72,18.1,7.2,2.6,-4.6,0.061,0.176,0.225,0.568,0.123
4451,25,193.04,97.52228,74,28.4,4.6,6,1.6,0.023,0.109,0.307,0.565,0.257
4452,30,198.12,100.697424,61,7.8,2.1,1,5.7,0.026,0.112,0.186,0.566,0.09
4453,34,203.2,102.0582,65,14.4,3.6,2.1,-1.4,0.033,0.11,0.218,0.582,0.125
4454,30,193.04,95.25432,76,4,2.1,0.9,2.2,0.032,0.105,0.12,0.486,0.082
4455,24,205.74,99.336648,82,12.7,5.1,0.9,-9,0.072,0.163,0.221,0.592,0.064
4456,23,193.04,99.79024,61,2.9,1.3,0.2,2.6,0.089,0.095,0.164,0.577,0.043
4457,31,213.36,106.59412,70,5,4.8,0.8,7,0.079,0.223,0.146,0.552,0.063
4458,35,198.12,90.7184,64,7.7,3,1.7,-1.1,0.023,0.116,0.149,0.542,0.111
4459,29,185.42,79.3786,56,8.4,1.6,1.2,-4.5,0.016,0.101,0.222,0.536,0.127
4460,25,205.74,100.697424,13,1.4,1.9,0.3,-42.8,0.08,0.228,0.168,0.308,0.083
4461,22,182.88,82.100152,49,1.9,0.8,1.7,2.1,0.021,0.092,0.141,0.411,0.269
4462,23,193.04,81.64656,69,12.2,3,4.4,-6.1,0.017,0.097,0.193,0.526,0.237
4463,27,205.74,95.25432,39,3.5,1.5,0.4,-6.1,0.025,0.122,0.188,0.414,0.068
4464,32,195.58,88.45044,50,8,2.3,2.7,0.4,0.029,0.087,0.153,0.586,0.174
4465,32,185.42,95.707912,82,10.1,1.8,3.3,2.5,0.016,0.063,0.183,0.51,0.183
4466,23,190.5,92.98636,80,16.2,3.3,9.3,1.6,0.017,0.091,0.222,0.535,0.404
4467,32,220.98,117.93392,78,11.9,7.7,1.6,4.6,0.128,0.204,0.218,0.527,0.099
4468,29,195.58,100.697424,75,13.7,4.6,1.5,-2.7,0.054,0.102,0.217,0.493,0.076
4469,29,203.2,106.59412,60,6.4,3.6,0.6,3.8,0.053,0.148,0.161,0.487,0.043
4470,28,195.58,99.79024,58,11.6,4.3,2.6,-0.8,0.038,0.138,0.196,0.538,0.143
4471,24,190.5,83.91452,80,10.2,2.5,3.7,14.1,0.028,0.083,0.192,0.574,0.22
4472,24,203.2,90.7184,6,2.8,1.3,0.3,-3.2,0.081,0.161,0.19,0.482,0.071
4473,41,218.44,117.93392,75,3.1,6.5,0.2,5.8,0.143,0.282,0.084,0.601,0.016
4474,29,213.36,111.13004,78,24.6,8.9,3.4,11.1,0.054,0.238,0.289,0.605,0.169
4475,24,195.58,87.543256,47,2.7,1.1,1,-11.6,0.038,0.126,0.216,0.422,0.236
4476,34,205.74,104.32616,81,7,4,0.6,3,0.072,0.201,0.193,0.536,0.058
4477,21,203.2,92.98636,66,6,4.1,1.4,-4.3,0.038,0.213,0.171,0.489,0.126
4478,37,198.12,92.98636,7,1.9,1.6,1.1,-18.6,0.041,0.119,0.134,0.355,0.182
4479,25,208.28,113.398,80,11.1,8.5,1.1,0.6,0.134,0.225,0.203,0.508,0.067
4480,24,210.82,113.851592,4,0.8,1.5,0,8.5,0.067,0.278,0.141,0.412,0
4481,21,210.82,120.20188,82,17.6,12.3,1.9,0.7,0.12,0.288,0.226,0.619,0.092
4482,25,193.04,96.161504,51,27.4,4.7,7.5,4.3,0.033,0.109,0.339,0.583,0.378
4483,25,213.36,111.13004,28,2.3,1.5,0.2,-6.3,0.112,0.143,0.238,0.357,0.045
4484,31,165.1,60.327736,66,14.6,2.1,4.4,-5.9,0.026,0.05,0.213,0.548,0.241
4485,28,185.42,88.45044,77,9.4,2.4,5.7,-3.8,0.019,0.085,0.193,0.483,0.318
4486,28,208.28,99.79024,73,13.3,4,3.2,2.7,0.032,0.125,0.216,0.528,0.171
4487,22,210.82,106.59412,56,3.1,2.7,0.2,-1.1,0.106,0.166,0.141,0.57,0.027
4488,23,203.2,115.66596,59,6.2,3.4,0.4,-2.6,0.111,0.186,0.231,0.559,0.061
4489,29,195.58,99.79024,75,8.4,3.7,1.5,-3.6,0.054,0.111,0.137,0.569,0.085
4490,26,203.2,97.52228,67,10.9,2.7,1.2,1.1,0.018,0.098,0.179,0.613,0.079
4491,34,193.04,95.25432,80,13,8.2,9.2,1.8,0.054,0.208,0.192,0.516,0.405
4492,24,200.66,117.93392,67,5,2.8,0.2,4.6,0.111,0.114,0.186,0.518,0.025
4493,26,198.12,102.0582,51,16,5.1,3.4,2.7,0.046,0.126,0.221,0.512,0.153
4494,29,187.96,81.64656,81,16.7,2.9,5.2,10.4,0.018,0.079,0.214,0.587,0.244
4495,31,185.42,81.64656,61,10.9,2.3,5.3,1.9,0.012,0.073,0.182,0.54,0.275
4496,30,210.82,113.398,75,4.3,8.1,0.8,-1.3,0.161,0.248,0.099,0.513,0.049
4497,32,193.04,86.18248,38,4.3,1.6,3.3,-7.5,0.024,0.087,0.156,0.423,0.276
4498,23,200.66,88.45044,6,1.3,0.3,0,-5.6,0.071,0.067,0.142,0.667,0
4499,28,210.82,117.93392,69,19.4,9.6,2.4,-0.5,0.07,0.236,0.284,0.5,0.128
4500,31,215.9,127.00576,41,1.9,1.6,0.1,-13.2,0.08,0.176,0.186,0.437,0.023
4501,32,198.12,98.883056,67,12,2.2,2.8,7.3,0.029,0.079,0.244,0.537,0.195
4502,26,200.66,106.59412,57,25,4.2,4.4,-4,0.027,0.095,0.285,0.558,0.216
4503,31,208.28,102.0582,65,8.5,6.2,0.8,-0.1,0.097,0.22,0.186,0.51,0.055
4504,27,215.9,115.66596,43,2,3.9,0.3,-2.9,0.103,0.191,0.089,0.467,0.027
4505,25,200.66,102.0582,79,6.4,3.1,0.6,2.7,0.05,0.173,0.173,0.564,0.053
4506,21,213.36,112.037224,81,6.2,4.1,0.6,-7.8,0.074,0.2,0.169,0.532,0.05
4507,24,180.34,74.84268,47,3.3,0.8,0.7,-1.5,0.026,0.089,0.223,0.468,0.167
4508,27,198.12,93.893544,79,8.5,3.3,3.2,-3.5,0.026,0.121,0.155,0.553,0.196
4509,20,187.96,81.64656,72,4.4,1.7,1.9,1.7,0.025,0.106,0.163,0.515,0.204
4510,29,205.74,111.13004,67,8.5,4.9,1.9,3.5,0.03,0.175,0.155,0.503,0.099
4511,25,190.5,95.25432,77,8.7,1.7,5,2.6,0.015,0.088,0.195,0.588,0.397
4512,22,208.28,111.13004,61,4.2,2.9,0.2,4,0.111,0.185,0.174,0.587,0.027
4513,24,203.2,95.25432,55,13,6.2,2.3,-2.2,0.072,0.128,0.157,0.586,0.108
4514,27,200.66,95.25432,70,18.9,6.8,1.8,9.7,0.065,0.169,0.251,0.548,0.088
4515,29,190.5,83.91452,36,6.9,2.7,2.9,-2.5,0.02,0.124,0.154,0.509,0.195
4516,26,195.58,98.883056,82,11.2,2.6,2.7,-1.9,0.025,0.078,0.174,0.542,0.139
4517,28,213.36,117.93392,80,2.1,4,0.6,3.3,0.059,0.144,0.072,0.408,0.034
4518,28,210.82,112.490816,82,2.5,2.1,0.7,2.9,0.093,0.148,0.119,0.494,0.102
4519,32,200.66,99.79024,15,3.1,2,0.1,3.7,0.115,0.145,0.159,0.556,0.026
4520,25,200.66,103.872568,11,1.4,1,0.1,-19.2,0.179,0.138,0.179,0.466,0.038
4521,23,182.88,79.3786,33,2.4,0.8,0.7,-5.7,0.041,0.115,0.25,0.44,0.24
4522,23,193.04,86.18248,42,6,1.2,0.9,-2,0.02,0.081,0.18,0.569,0.1
4523,21,198.12,99.79024,63,13,2.3,1.4,3.1,0.023,0.084,0.227,0.585,0.098
4524,22,208.28,117.93392,11,3.7,2,0.5,-15.9,0.071,0.186,0.234,0.52,0.088
4525,32,185.42,86.18248,64,3,1.1,2,13.4,0.013,0.087,0.151,0.491,0.27
4526,28,218.44,131.54168,36,2.3,2.9,0.1,-1.5,0.122,0.192,0.137,0.471,0.022
4527,29,210.82,115.66596,73,4.4,3.5,0.6,-6.1,0.095,0.216,0.157,0.523,0.067
4528,34,203.2,97.52228,29,3.7,0.8,0.6,-7.2,0.014,0.096,0.187,0.592,0.119
4529,29,210.82,120.20188,81,6.5,6.1,0.4,-7.8,0.111,0.257,0.177,0.527,0.03
4530,29,190.5,83.91452,72,12.8,3.3,6.9,-2.8,0.029,0.094,0.236,0.465,0.379
4531,27,195.58,86.18248,59,17.6,3.2,4.4,-4.1,0.024,0.076,0.238,0.517,0.203
4532,24,210.82,106.59412,22,1.1,2.2,0.2,-2,0.136,0.289,0.109,0.595,0.058
4533,25,182.88,86.18248,77,13,3.1,4.3,-1,0.027,0.095,0.227,0.514,0.242
4534,23,208.28,106.59412,2,1,1.5,1,-18.6,0.25,0.286,0.202,0.333,0.333
4535,26,203.2,99.79024,76,6.4,2.3,0.6,7.5,0.028,0.117,0.167,0.51,0.048
4536,23,208.28,138.34556,11,1,1,0.2,-0.3,0.104,0.109,0.115,0.491,0.054
4537,30,203.2,98.429464,71,7.7,5,1.3,0.5,0.04,0.181,0.129,0.579,0.078
4538,25,203.2,104.32616,53,1.6,2,0.3,-0.2,0.106,0.219,0.135,0.449,0.075
4539,24,200.66,90.7184,6,8.3,3.3,0.8,-5.8,0.025,0.148,0.183,0.525,0.065
4540,27,185.42,79.3786,82,9.2,2.2,2.5,-3.2,0.013,0.108,0.237,0.504,0.218
4541,25,210.82,108.86208,55,4.1,4.3,1.2,-5.3,0.107,0.12,0.105,0.473,0.08
4542,25,210.82,115.66596,27,1.2,2.6,0.5,-12.8,0.099,0.248,0.113,0.348,0.076
4543,23,190.5,89.357624,79,12,2.6,5.3,-7,0.008,0.09,0.181,0.571,0.265
4544,25,203.2,103.418976,81,7.2,2.6,1,-5.8,0.029,0.124,0.176,0.502,0.082
4545,24,205.74,102.0582,37,3.1,2.4,0.6,-16.7,0.072,0.189,0.168,0.52,0.1
4546,25,213.36,127.00576,81,2.3,5.4,0.4,5,0.133,0.217,0.08,0.503,0.03
4547,36,185.42,92.079176,35,2.1,1,1.1,0.8,0.011,0.101,0.139,0.418,0.172
4548,31,205.74,106.59412,70,19.8,8,1.9,0.3,0.056,0.192,0.226,0.545,0.084
4549,32,187.96,88.45044,2,3,1.5,5.5,6.2,0,0.067,0.155,0.375,0.423
4550,32,190.5,88.45044,67,5.3,1.5,3,-5.1,0.021,0.072,0.159,0.48,0.249
4551,32,198.12,97.52228,73,12.4,3.9,2.1,7.5,0.029,0.109,0.158,0.596,0.096
4552,24,187.96,85.275296,20,5.6,1.1,0.5,-14.6,0.009,0.091,0.221,0.527,0.071
4553,30,205.74,111.13004,78,8.5,4.3,1.7,0.6,0.061,0.16,0.224,0.462,0.122
4554,23,200.66,97.52228,63,4.5,2.8,0.9,-4.3,0.042,0.14,0.137,0.5,0.081
4555,32,193.04,92.98636,80,7.1,1.9,3.6,-1,0.012,0.091,0.145,0.572,0.261
4556,32,205.74,111.13004,82,8.1,6,0.9,8.7,0.114,0.229,0.184,0.552,0.072
4557,32,208.28,106.59412,61,3.7,3,0.7,0.8,0.053,0.231,0.176,0.463,0.104
4558,28,190.5,97.52228,63,20.1,4.4,8.1,4.9,0.025,0.113,0.266,0.53,0.356
4559,21,210.82,111.13004,82,9.5,9.3,1.1,3.1,0.116,0.244,0.139,0.598,0.053
4560,24,190.5,90.7184,82,21.4,3.1,3.6,5.6,0.015,0.092,0.29,0.572,0.194
4561,24,190.5,90.7184,73,4.7,1.1,1.7,2.1,0.014,0.088,0.213,0.459,0.22
4562,26,198.12,95.25432,31,2,1.5,0.6,-7.2,0.041,0.153,0.151,0.413,0.119
4563,36,203.2,99.79024,41,2,2.6,0.4,0.2,0.132,0.167,0.083,0.667,0.055
4564,34,185.42,83.91452,56,10.6,3.2,2.5,1.3,0.036,0.116,0.23,0.5,0.179
4565,23,200.66,97.52228,44,2.5,1.3,0.4,5.8,0.075,0.125,0.176,0.495,0.075
4566,30,195.58,95.25432,28,7.8,4.3,1.1,2.9,0.052,0.186,0.242,0.446,0.1
4567,25,203.2,104.32616,73,9.7,4.3,4.8,5.2,0.05,0.113,0.156,0.57,0.219
4568,26,205.74,100.243832,76,9.2,3.3,0.8,0.2,0.021,0.171,0.193,0.614,0.072
4569,22,190.5,91.171992,19,3.5,1.1,0.8,11.8,0.043,0.099,0.172,0.493,0.114
4570,31,213.36,118.387512,63,9,6.4,3.6,1.5,0.051,0.212,0.167,0.508,0.196
4571,22,203.2,108.86208,21,2,2,0.1,-9.6,0.085,0.25,0.17,0.411,0.03
4572,32,205.74,108.86208,77,6.4,10.7,2.4,3.9,0.127,0.22,0.107,0.456,0.101
4573,19,213.36,124.7378,82,7.8,5.9,1.1,-2.4,0.092,0.212,0.166,0.593,0.085
4574,22,213.36,111.13004,66,12.3,8.8,3,-3.7,0.088,0.221,0.173,0.566,0.138
4575,27,200.66,102.0582,53,14.1,5.7,1.1,2.5,0.034,0.21,0.241,0.578,0.073
4576,34,195.58,94.800728,10,2.2,1.8,1.3,-4,0.009,0.155,0.089,0.647,0.165
4577,35,205.74,106.59412,38,2,2.2,0.2,-2.4,0.09,0.187,0.101,0.606,0.03
4578,22,203.2,92.98636,78,11.8,2.9,2.1,-7,0.026,0.092,0.22,0.45,0.121
4579,32,208.28,122.46984,48,2.2,2.6,0.4,-3.2,0.116,0.169,0.106,0.557,0.054
4580,32,195.58,104.32616,54,2.5,2,1.1,7.4,0.089,0.14,0.135,0.499,0.154
4581,27,205.74,111.13004,78,16.5,6.4,1.9,-0.8,0.064,0.157,0.229,0.54,0.097
4582,22,208.28,116.119552,69,16,11,1.3,-4.2,0.123,0.267,0.228,0.547,0.071
4583,24,198.12,99.79024,17,5.8,1.9,1.2,-3.3,0.052,0.107,0.202,0.538,0.144
4584,34,205.74,108.86208,38,3.1,2.8,0.3,-1.3,0.133,0.172,0.109,0.679,0.036
4585,24,205.74,108.86208,59,4.4,3.1,0.3,-1.9,0.086,0.216,0.161,0.588,0.033
4586,23,187.96,86.18248,47,6.2,1.5,0.9,-3.2,0.028,0.096,0.202,0.512,0.105
4587,32,182.88,74.84268,65,26.3,3,7.2,0.6,0.009,0.069,0.291,0.54,0.302
4588,37,208.28,118.387512,77,8.6,4.5,0.2,-0.7,0.101,0.154,0.208,0.59,0.02
